-6042.4917726696,124.455100706,2742.7518026933,-2.503144097747461,-5.072319439978256,-5.260950018564096
-6177.7312896347,-179.9404779973,2420.6037780403,-2.002988928291242,-5.070047543783874,-5.472912436518218
-6282.6526829745,-483.4528959843,2086.54068714,-1.492946446450437,-5.042891670300107,-5.657957511204573
-6356.7363201933,-784.5922413772,1742.2053510557,-0.9754774439178954,-4.990975413649634,-5.815180448625478
-6399.6114128409,-1081.8795023493,1389.291015287,-0.4530807945059404,-4.914538469907479,-5.943805924440603
-6411.057973479,-1373.8535194682,1029.5334604289,0.07171755194101244,-4.813936068707465,-6.043192067969629
-6391.0081017566,-1659.0778858549,664.7028854391,0.5963758753342907,-4.689637848636214,-6.11283398567958
-6339.5465853795,-1936.1477664041,296.5956005715,1.118348203626953,-4.54222624925205,-6.152366650102446
-6256.9108091257,-2203.6966040949,-72.97443838549999,1.63509591849867,-4.372394364880668,-6.161567243323338
-6143.4899580662,-2460.4026813555,-442.1842176343,2.144099562841918,-4.18094326423592,-6.140356872500571
-5999.8235173639,-2704.9955059924,-809.2103354878,2.642870575746045,-3.96877880252901,-6.088801618670386
-5826.5990628657,-2936.2619881569,-1172.2377155247,3.12896309278361,-3.73690787868843,-6.007112917366066
-5624.6493516559,-3153.0523788341,-1529.4683219971,3.599985560702159,-3.486434205985236,-5.895647255046041
-5394.9487144756,-3354.2859389382,-1879.1298372464,4.053612284299659,-3.218553579042517,-5.754905187795283
-5138.6087671252,-3538.9563104499,-2219.4842582427,4.487594659536794,-2.934548672284495,-5.585529650291998
-4856.8734522274,-3706.1365625437,-2548.8363723467,4.899772182912375,-2.635783404148865,-5.388303597812599
-4551.1134341996,-3854.9838861286,-2865.5420705143,5.28808305209153,-2.323696870139407,-5.164146961009584
-4222.8198665066,-3984.7439130418,-3168.0164569343,5.65057442130325,-1.999796897752353,-4.914112924743539
-3873.5975597014,-4094.7546368707,-3454.7417180407,5.985412156972036,-1.665653233720387,-4.639383598451715
-3505.1575773929,-4184.4499161148,-3724.2747124269,6.290890119674304,-1.322890425955965,-4.341265059226362
-3119.3092925977,-4253.362543202,-3975.2542435343,6.565438886481973,-0.9731804497827641,-4.021181771572725
-2717.9519354243,-4301.1268588592,-4206.4079835033,6.807633940591215,-0.6182350064751888,-3.680670494413464
-2303.0656701863,-4327.480903121,-4416.5590136666,7.016203212125813,-0.2597976952726161,-3.321373625650627
-1876.7022357746,-4332.268086557,-4604.6319512291,7.190034045209486,0.1003640760161087,-2.945032055244822
-1440.9751887655,-4315.4383729595,-4769.6586299862,7.328179493067091,0.4604673111354561,-2.553477493372574
-998.0497902703,-4277.048966428,-4910.7833100584,7.429863925003878,0.8187217502432699,-2.148624393670318
-550.1325716279,-4217.2644910634,-5027.2673896266,7.494488034209358,1.173338380721644,-1.732461438825212
-99.4606277517,-4136.3566614579,-5118.4935911748,7.521633027031308,1.522537965733616,-1.307042575195823
351.7093272647,-4034.7034369137,-5183.9695987059,7.511064221646626,1.864559681774187,-0.8744776664987497
801.1120904312,-3912.7876581037,-5223.3311231381,7.462733772220159,2.197669764894443,-0.4369227734558427
1246.4852469587,-3771.1951609729,-5236.3443734037,7.376782726361224,2.52017023537896,0.003429930769080282
1685.5805432919,-3610.6123690451,-5222.9079129241,7.253542219532013,2.830407588601907,0.4443625787496157
2116.1753065005,-3431.823366819,-5183.0538778784,7.093533822714615,3.12678142873064,0.8836424080416052
2536.0838607803,-3235.7064520929,-5116.9485417266,6.897469048341772,3.407753121480406,1.319032809847237
2943.1688850835,-3023.2301755797,-5024.8922063718,6.666247901595505,3.671854290763028,1.748304689613233
3335.3526535073,-2795.4488725718,-4907.3184041611,6.400956432422952,3.917695211684194,2.169248074445604
3710.6281011734,-2553.4976977304,-4764.7923981325,6.10286330923444,4.143972994212237,2.579683908538621
4067.0696505084,-2298.5871749305,-4598.0089675726,5.773415285636302,4.349479539206706,2.977476035618997
4402.8437325266,-2031.9972783781,-4407.7894747784,5.41423155198028,4.533109190592874,3.360543219932431
4716.2189346208,-1755.0710675604,-4195.0782073488,5.027096931986755,4.693865974664725,3.726871220456522
5005.5757069368,-1469.2078986697,-3960.9379973282,4.613953931336019,4.830870423502645,4.074524800749275
5269.4155530046,-1175.8562431792,-3706.5451261023,4.17689354341752,4.943365845101511,4.401659539637684
5506.3696343547,-876.5061490423,-3433.1835271691,3.718144887173401,5.030723959029429,4.706533384175529
5715.2067189722,-572.6813855051,-3142.2383076884,3.240063687722427,5.092449807246766,4.987517796125885
5894.8404019893,-265.9313130438,-2835.1886139893,2.74511958743739,5.128185931637934,5.24310841568373
6044.3355357029,42.1774676615,-2513.5998796785,2.235882442902613,5.137715613263421,5.471935018771458
6162.881451675,350.0695116664,-2179.1019395918,1.7145003828884,5.120963240432642,5.672983253280822
6249.8953852791,656.1695145364999,-1833.4215785584,1.18470474854579,5.078002490001805,5.84475529583969
6304.9233698629,958.910564715,-1478.3301635496,0.6487701949410785,5.0090462622462,5.986545594511774
6327.6814031956,1256.742971233,-1115.649999536,0.1095125416437043,4.914453176009122,6.09760236001371
6318.0551112392,1548.1428350968,-747.2434107814,-0.4302327288456539,4.794723910718995,6.17734410536342
6276.1004000918,1831.6204875703,-375.00240549,-0.9676280513635162,4.650498204344016,6.22536336815142
6202.0430535681,2105.7287195824,-0.8381540025000001,-1.499851362313986,4.48255084135676,6.241429152464916
6096.2772772843,2369.0707369203,373.3296392806,-2.024113571560014,4.291786568526226,6.225488017720118
5959.3632040307,2620.3077803257,745.5833875525,-2.537675694174251,4.079234030143334,6.177663788292111
5792.0233859028,2858.1663550931,1114.0182132292,-3.037865467187216,3.846038815740139,6.098255878175689
5595.1383077497,3081.4450193564,1476.7524019148,-3.522093303110884,3.593455707277777,5.987736342223585
5369.7409713126,3289.020683097,1831.9376393788,-3.987867345489227,3.322840175734177,5.846745637140113
5117.0105998239,3479.8543807945,2177.7689600919,-4.43280762511171,3.035639318883022,5.676087229832398
4838.2655315781,3652.9964829257,2512.4943361876,-4.854659019628426,2.733382272676966,5.476721072724263
4534.9553671183,3807.5913221935,2834.4238484334,-5.251303089716751,2.417670281970263,5.249756156448076
4208.6524447841,3942.881215144,3141.9383826009,-5.620768639484925,2.090166508280037,4.996442183665015
3861.0427228448,4058.2098672082,3433.4978017296,-5.961240953042154,1.752585691813227,4.718160476775378
3493.9161462067,4153.025155837,3707.6485589927,-6.271069725540712,1.406683780228142,4.416414364517415
3109.156575602,4226.8812948385,3963.0307124884,-6.548775700007869,1.054247656804038,4.092818985586876
2708.73136074,4279.4403844224,4198.3843240421,-6.793055960575916,0.697084986551704,3.749090854821842
2294.680628835,4310.4733594679,4412.5552166719,-7.002788061383152,0.3370143084942258,3.387037064420671
1869.1063646399,4319.8603524042,4604.5000874354,-7.17703291511596,-0.02414456788159997,3.008544481380776
1434.1613489895,4307.5904896424,4773.2909646565,-7.315036602516601,-0.3845798265914813,2.61556880892597
992.0380225348,4273.7611438641,4918.1190120774,-7.416231110313091,-0.742496520062034,2.210123729715438
544.9573296994,4218.5766656682,5038.2976844987,-7.480234192930246,-1.096125038173906,1.79427015764178
95.15760224429999,4142.3466192025,5133.265243756,-7.506848287493003,-1.443729162562219,1.370105664563875
-355.1164721593,4045.4835494867,5202.5866448079,-7.4960587115008,-1.78361365477059,0.9397540893433669
-803.6247481652,3928.5003049069,5245.9548084717,-7.448031097664363,-2.114131457376993,0.5053554375427948
-1248.1423517251,3792.0069415073,5263.1912916857,-7.363108260661789,-2.433690453500203,0.06905597055631686
-1686.4701996021,3636.7072358237,5254.2463742266,-7.241806426792525,-2.74075978958559,-0.3670013850345779
-2116.4452806038,3463.3948254925,5219.1985775696,-7.084811008453657,-3.033875884779052,-0.8006863644810424
-2535.9506656977,3272.9490059762,5158.2536327184,-6.892971853147671,-3.311647977798961,-1.22989041537095
-2942.9252222833,3066.3302002111,5071.7429093527,-6.667298097684547,-3.572763400894731,-1.652535544318607
-3335.3730070564,2844.5751271278,4960.1213288387,-6.408952608732937,-3.815992430119008,-2.066582792150714
-3711.3723111122,2608.7916842823,4823.9647680942,-6.119245990864229,-4.040192888292868,-2.470040598386546
-4069.0843370604,2360.1535669559,4663.966974956,-5.799630264096505,-4.244314378463232,-2.860972824108424
-4406.7614838836,2099.8946416776,4480.9360070065,-5.451692136183448,-4.427402222784329,-3.237506579143254
-4722.7552177581,1829.3030925615,4275.790205622,-5.077145913075285,-4.588601092678338,-3.597839851829796
-5015.5235030609,1549.7153586692,4049.5537234509,-4.677825975716815,-4.727158335720319,-3.94024883670068
-5283.6377758832,1262.5098823264,3803.3516150306,-4.255678961331907,-4.842426964612262,-4.263095093556494
-5525.789429992,969.1006891372,3538.4045094955,-3.812755438716423,-4.933868294760821,-4.5648323847409
-5740.7957976235,670.9308157812,3256.0228767482,-3.351201290046044,-5.00105430567101,-4.844013313729459
-5927.6055962887,369.465611335,2957.6009075089,-2.873248611672858,-5.043669563227489,-5.099295610707658
-6085.3038207031,66.1859349409,2644.6100243304,-2.381206268232443,-5.061512751687314,-5.329448119658848
-6213.1160554158,-237.4187309647,2318.5920442479,-1.877450046148362,-5.054497872967123,-5.533356424046321
-6310.4121846644,-539.8572210423,1981.1520151645,-1.364412422245478,-5.022654922547064,-5.710028086712613
-6376.7094783271,-839.6436577571,1633.9507492395,-0.8445719938562521,-4.966130163858985,-5.858597482762073
